step,beta,energy,rho,type
8003,16.0276,208,217186,fracture_detected
8004,16.0296,208,249907,step
8004,16.0296,208,249907,fracture_detected
8005,16.0315,208,15854.5,step
8005,16.0315,208,15854.5,fracture_detected
8006,16.0335,208,24422.7,step
8006,16.0335,208,24422.7,fracture_detected
8007,16.0355,208,32486,step
8007,16.0355,208,32486,fracture_detected
8008,16.0375,208,88379.7,step
8008,16.0375,208,88379.7,fracture_detected
8009,16.0395,208,48605.5,step
8009,16.0395,208,48605.5,fracture_detected
8010,16.0415,208,48105.5,step
8010,16.0415,208,48105.5,fracture_detected
8011,16.0435,208,177097,step
8011,16.0435,208,177097,fracture_detected
8012,16.0455,208,96975,step
8012,16.0455,208,96975,fracture_detected
8013,16.0475,208,72809.2,step
8013,16.0475,208,72809.2,fracture_detected
8014,16.0495,208,161036,step
8014,16.0495,208,161036,fracture_detected
8015,16.0514,208,121208,step
8015,16.0514,208,121208,fracture_detected
8016,16.0534,208,169635,step
8016,16.0534,208,169635,fracture_detected
8017,16.0554,208,120744,step
8017,16.0554,208,120744,fracture_detected
8018,16.0574,208,32523,step
8018,16.0574,208,32523,fracture_detected
8019,16.0594,208,32023,step
8019,16.0594,208,32023,fracture_detected
8020,16.0614,208,209576,step
8020,16.0614,208,209576,fracture_detected
8021,16.0634,208,274646,step
8021,16.0634,208,274646,fracture_detected
8022,16.0654,208,258,step
8022,16.0654,208,258,fracture_detected
8023,16.0674,208,7815.25,step
8023,16.0674,208,7815.25,fracture_detected
8024,16.0694,208,96634,step
8024,16.0694,208,96634,fracture_detected
8025,16.0713,208,89072.7,step
8025,16.0713,208,89072.7,fracture_detected
8026,16.0733,208,72430.2,step
8026,16.0733,208,72430.2,fracture_detected
8027,16.0753,208,24333,step
8027,16.0753,208,24333,fracture_detected
8028,16.0773,208,7485.97,step
8028,16.0773,208,7485.97,fracture_detected
8029,16.0793,208,40153.2,step
8029,16.0793,208,40153.2,fracture_detected
8030,16.0813,208,238,step
8030,16.0813,208,238,fracture_detected
8031,16.0833,208,178025,step
8031,16.0833,208,178025,fracture_detected
8032,16.0853,208,7822.25,step
8032,16.0853,208,7822.25,fracture_detected
8033,16.0873,208,72490.2,step
8033,16.0873,208,72490.2,fracture_detected
8034,16.0893,208,81092.5,step
8034,16.0893,208,81092.5,fracture_detected
8035,16.0912,208,129104,step
8035,16.0912,208,129104,fracture_detected
8036,16.0932,208,40187.2,step
8036,16.0932,208,40187.2,fracture_detected
8037,16.0952,208,105373,step
8037,16.0952,208,105373,fracture_detected
8038,16.0972,208,252,step
8038,16.0972,208,252,fracture_detected
8039,16.0992,208,80640.5,step
8039,16.0992,208,80640.5,fracture_detected
8040,16.1012,208,89234.7,step
8040,16.1012,208,89234.7,fracture_detected
8041,16.1032,208,145389,step
8041,16.1032,208,145389,fracture_detected
8042,16.1052,208,202541,step
8042,16.1052,208,202541,fracture_detected
8043,16.1072,208,169698,step
8043,16.1072,208,169698,fracture_detected
8044,16.1092,208,113558,step
8044,16.1092,208,113558,fracture_detected
8045,16.1112,208,95.2803,step
8045,16.1112,208,95.2803,fracture_detected
8046,16.1131,208,104650,step
8046,16.1131,208,104650,fracture_detected
8047,16.1151,208,73115.2,step
8047,16.1151,208,73115.2,fracture_detected
8048,16.1171,208,81231.5,step
8048,16.1171,208,81231.5,fracture_detected
8049,16.1191,208,56435.7,step
8049,16.1191,208,56435.7,fracture_detected
8050,16.1211,208,64550,step
8050,16.1211,208,64550,fracture_detected
8051,16.1231,208,65054,step
8051,16.1231,208,65054,fracture_detected
8052,16.1251,208,32661,step
8052,16.1251,208,32661,fracture_detected
8053,16.1271,208,48363.5,step
8053,16.1271,208,48363.5,fracture_detected
8054,16.1291,208,72688.2,step
8054,16.1291,208,72688.2,fracture_detected
8055,16.1311,208,121820,step
8055,16.1311,208,121820,fracture_detected
8056,16.133,208,32169,step
8056,16.133,208,32169,fracture_detected
8057,16.135,208,56498.7,step
8057,16.135,208,56498.7,fracture_detected
8058,16.137,208,24569.7,step
8058,16.137,208,24569.7,fracture_detected
8059,16.139,208,56516.7,step
8059,16.139,208,56516.7,fracture_detected
8060,16.141,208,105674,step
8060,16.141,208,105674,fracture_detected
8061,16.143,208,48921.5,step
8061,16.143,208,48921.5,fracture_detected
8062,16.145,208,80862.5,step
8062,16.145,208,80862.5,fracture_detected
8063,16.147,208,64656,step
8063,16.147,208,64656,fracture_detected
8064,16.149,208,15986.5,step
8064,16.149,208,15986.5,fracture_detected
8065,16.151,208,16470.5,step
8065,16.151,208,16470.5,fracture_detected
8066,16.1529,208,48939.5,step
8066,16.1529,208,48939.5,fracture_detected
8067,16.1549,208,16482.5,step
8067,16.1549,208,16482.5,fracture_detected
8068,16.1569,208,16486.5,step
8068,16.1569,208,16486.5,fracture_detected
8069,16.1589,208,7867.25,step
8069,16.1589,208,7867.25,fracture_detected
8070,16.1609,208,89071.7,step
8070,16.1609,208,89071.7,fracture_detected
8071,16.1629,208,130180,step
8071,16.1629,208,130180,fracture_detected
8072,16.1649,208,137822,step
8072,16.1649,208,137822,fracture_detected
8073,16.1669,208,130211,step
8073,16.1669,208,130211,fracture_detected
8074,16.1689,208,235348,step
8074,16.1689,208,235348,fracture_detected
8075,16.1709,208,308985,step
8075,16.1709,208,308985,fracture_detected
8076,16.1728,208,170387,step
8076,16.1728,208,170387,fracture_detected
8077,16.1748,208,24138.7,step
8077,16.1748,208,24138.7,fracture_detected
8078,16.1768,208,40881.2,step
8078,16.1768,208,40881.2,fracture_detected
8079,16.1788,208,7884.25,step
8079,16.1788,208,7884.25,fracture_detected
8080,16.1808,208,57155.7,step
8080,16.1808,208,57155.7,fracture_detected
8081,16.1828,208,89694.7,step
8081,16.1828,208,89694.7,fracture_detected
8082,16.1848,208,81060.5,step
8082,16.1848,208,81060.5,fracture_detected
8083,16.1868,208,186813,step
8083,16.1868,208,186813,fracture_detected
8084,16.1888,208,325599,step
8084,16.1888,208,325599,fracture_detected
8085,16.1908,208,89218.7,step
8085,16.1908,208,89218.7,fracture_detected
8086,16.1927,208,49075.5,step
8086,16.1927,208,49075.5,fracture_detected
8087,16.1947,208,170618,step
8087,16.1947,208,170618,fracture_detected
8088,16.1967,208,81625.5,step
8088,16.1967,208,81625.5,fracture_detected
8089,16.1987,208,16531.5,step
8089,16.1987,208,16531.5,fracture_detected
8090,16.2007,208,81147.5,step
8090,16.2007,208,81147.5,fracture_detected
8091,16.2027,208,245,step
8091,16.2027,208,245,fracture_detected
8092,16.2047,208,32814,step
8092,16.2047,208,32814,fracture_detected
8093,16.2067,208,65395,step
8093,16.2067,208,65395,fracture_detected
8094,16.2087,208,138195,step
8094,16.2087,208,138195,fracture_detected
8095,16.2107,208,73547.2,step
8095,16.2107,208,73547.2,fracture_detected
8096,16.2127,208,16541.5,step
8096,16.2127,208,16541.5,fracture_detected
8097,16.2146,208,236019,step
8097,16.2146,208,236019,fracture_detected
8098,16.2166,208,317655,step
8098,16.2166,208,317655,fracture_detected
8099,16.2186,208,80883.2,step
8099,16.2186,208,80883.2,fracture_detected
8100,16.2206,208,81753.5,step
8100,16.2206,208,81753.5,fracture_detected
8101,16.2226,208,211671,step
8101,16.2226,208,211671,fracture_detected
8102,16.2246,208,40996.2,step
8102,16.2246,208,40996.2,fracture_detected
8103,16.2266,208,122190,step
8103,16.2266,208,122190,fracture_detected
8104,16.2286,208,64630.7,step
8104,16.2286,208,64630.7,fracture_detected
8105,16.2306,208,32374,step
8105,16.2306,208,32374,fracture_detected
8106,16.2326,208,24711.7,step
8106,16.2326,208,24711.7,fracture_detected
8107,16.2345,208,16560.5,step
8107,16.2345,208,16560.5,fracture_detected
8108,16.2365,208,122622,step
8108,16.2365,208,122622,fracture_detected
8109,16.2385,208,179240,step
8109,16.2385,208,179240,fracture_detected
8110,16.2405,208,7919.25,step
8110,16.2405,208,7919.25,fracture_detected
8111,16.2425,208,106336,step
8111,16.2425,208,106336,fracture_detected
8112,16.2445,208,171154,step
8112,16.2445,208,171154,fracture_detected
8113,16.2465,208,65538,step
8113,16.2465,208,65538,fracture_detected
8114,16.2485,208,163525,step
8114,16.2485,208,163525,fracture_detected
8115,16.2505,208,48731.5,step
8115,16.2505,208,48731.5,fracture_detected
8116,16.2525,208,24752.7,step
8116,16.2525,208,24752.7,fracture_detected
8117,16.2544,208,163088,step
8117,16.2544,208,163088,fracture_detected
8118,16.2564,208,122761,step
8118,16.2564,208,122761,fracture_detected
8119,16.2584,208,138625,step
8119,16.2584,208,138625,fracture_detected
8120,16.2604,208,32916,step
8120,16.2604,208,32916,fracture_detected
8121,16.2624,208,24274.7,step
8121,16.2624,208,24274.7,fracture_detected
8122,16.2644,208,81958.5,step
8122,16.2644,208,81958.5,fracture_detected
8123,16.2664,208,49285.5,step
8123,16.2664,208,49285.5,fracture_detected
8124,16.2684,208,122866,step
8124,16.2684,208,122866,fracture_detected
8125,16.2704,208,334918,step
8125,16.2704,208,334918,fracture_detected
8126,16.2724,208,131046,step
8126,16.2724,208,131046,fracture_detected
8127,16.2743,208,24773.7,step
8127,16.2743,208,24773.7,fracture_detected
8128,16.2763,208,82027.5,step
8128,16.2763,208,82027.5,fracture_detected
8129,16.2783,208,65689,step
8129,16.2783,208,65689,fracture_detected
8130,16.2803,208,263,step
8130,16.2803,208,263,fracture_detected
8131,16.2823,208,32462,step
8131,16.2823,208,32462,fracture_detected
8132,16.2843,208,16105.5,step
8132,16.2843,208,16105.5,fracture_detected
8133,16.2863,208,16275.2,step
8133,16.2863,208,16275.2,fracture_detected
8134,16.2883,208,113972,step
8134,16.2883,208,113972,fracture_detected
8135,16.2903,208,8430.25,step
8135,16.2903,208,8430.25,fracture_detected
8136,16.2923,208,24312.7,step
8136,16.2923,208,24312.7,fracture_detected
8137,16.2942,208,24804.7,step
8137,16.2942,208,24804.7,fracture_detected
8138,16.2962,208,8434.25,step
8138,16.2962,208,8434.25,fracture_detected
8139,16.2982,208,123086,step
8139,16.2982,208,123086,fracture_detected
8140,16.3002,208,90354.7,step
8140,16.3002,208,90354.7,fracture_detected
8141,16.3022,208,196317,step
8141,16.3022,208,196317,fracture_detected
8142,16.3042,208,65438.7,step
8142,16.3042,208,65438.7,fracture_detected
8143,16.3062,208,56747.4,step
8143,16.3062,208,56747.4,fracture_detected
8144,16.3082,208,57109.7,step
8144,16.3082,208,57109.7,fracture_detected
8145,16.3102,208,90042.4,step
8145,16.3102,208,90042.4,fracture_detected
8146,16.3122,208,49779.8,step
8146,16.3122,208,49779.8,fracture_detected
8147,16.3142,208,260,step
8147,16.3142,208,260,fracture_detected
8148,16.3161,208,16656.5,step
8148,16.3161,208,16656.5,fracture_detected
8149,16.3181,208,286712,step
8149,16.3181,208,286712,fracture_detected
8150,16.3201,208,172432,step
8150,16.3201,208,172432,fracture_detected
8151,16.3221,208,8449.25,step
8151,16.3221,208,8449.25,fracture_detected
8152,16.3241,208,24357.7,step
8152,16.3241,208,24357.7,fracture_detected
8153,16.3261,208,115091,step
8153,16.3261,208,115091,fracture_detected
8154,16.3281,208,147416,step
8154,16.3281,208,147416,fracture_detected
8155,16.3301,208,90499.7,step
8155,16.3301,208,90499.7,fracture_detected
8156,16.3321,208,24871.7,step
8156,16.3321,208,24871.7,fracture_detected
8157,16.3341,208,98231,step
8157,16.3341,208,98231,fracture_detected
8158,16.336,208,106951,step
8158,16.336,208,106951,fracture_detected
8159,16.338,208,131091,step
8159,16.338,208,131091,fracture_detected
8160,16.34,208,180866,step
8160,16.34,208,180866,fracture_detected
8161,16.342,208,237863,step
8161,16.342,208,237863,fracture_detected
8162,16.344,208,263026,step
8162,16.344,208,263026,fracture_detected
8163,16.346,208,172212,step
8163,16.346,208,172212,fracture_detected
8164,16.348,208,131183,step
8164,16.348,208,131183,fracture_detected
8165,16.35,208,328839,step
8165,16.35,208,328839,fracture_detected
8166,16.352,208,131191,step
8166,16.352,208,131191,fracture_detected
8167,16.354,208,180526,step
8167,16.354,208,180526,fracture_detected
8168,16.3559,208,8449.25,step
8168,16.3559,208,8449.25,fracture_detected
8169,16.3579,208,24425.7,step
8169,16.3579,208,24425.7,fracture_detected
8170,16.3599,208,181074,step
8170,16.3599,208,181074,fracture_detected
8171,16.3619,208,189340,step
8171,16.3619,208,189340,fracture_detected
8172,16.3639,208,246393,step
8172,16.3639,208,246393,fracture_detected
8173,16.3659,208,107146,step
8173,16.3659,208,107146,fracture_detected
8174,16.3679,208,65537,step
8174,16.3679,208,65537,fracture_detected
8175,16.3699,208,66051,step
8175,16.3699,208,66051,fracture_detected
8176,16.3719,208,257,step
8176,16.3719,208,257,fracture_detected
8177,16.3739,208,16197.5,step
8177,16.3739,208,16197.5,fracture_detected
8178,16.3758,208,8483.25,step
8178,16.3758,208,8483.25,fracture_detected
8179,16.3778,208,98495,step
8179,16.3778,208,98495,fracture_detected
8180,16.3798,208,57855.7,step
8180,16.3798,208,57855.7,fracture_detected
8181,16.3818,208,8482.25,step
8181,16.3818,208,8482.25,fracture_detected
8182,16.3838,208,49141.5,step
8182,16.3838,208,49141.5,fracture_detected
8183,16.3858,208,99045,step
8183,16.3858,208,99045,fracture_detected
8184,16.3878,208,66132,step
8184,16.3878,208,66132,fracture_detected
8185,16.3898,208,180909,step
8185,16.3898,208,180909,fracture_detected
8186,16.3918,208,288025,step
8186,16.3918,208,288025,fracture_detected
8187,16.3938,208,222615,step
8187,16.3938,208,222615,fracture_detected
8188,16.3957,208,165001,step
8188,16.3957,208,165001,fracture_detected
8189,16.3977,208,73897.2,step
8189,16.3977,208,73897.2,fracture_detected
8190,16.3997,208,90395.7,step
8190,16.3997,208,90395.7,fracture_detected
8191,16.4017,208,148578,step
8191,16.4017,208,148578,fracture_detected
8192,16.4037,208,32715,step
8192,16.4037,208,32715,fracture_detected
8193,16.4057,208,40966.2,step
8193,16.4057,208,40966.2,fracture_detected
8194,16.4077,208,82687.5,step
8194,16.4077,208,82687.5,fracture_detected
8195,16.4097,208,123424,step
8195,16.4097,208,123424,fracture_detected
8196,16.4117,208,16252.5,step
8196,16.4117,208,16252.5,fracture_detected
8197,16.4137,208,148688,step
8197,16.4137,208,148688,fracture_detected
8198,16.4157,208,131716,step
8198,16.4157,208,131716,fracture_detected
8199,16.4176,208,16258.5,step
8199,16.4176,208,16258.5,fracture_detected
8200,16.4196,208,57513.7,step
8200,16.4196,208,57513.7,fracture_detected
8201,16.4216,208,132251,step
8201,16.4216,208,132251,fracture_detected
8202,16.4236,208,91021.7,step
8202,16.4236,208,91021.7,fracture_detected
8203,16.4256,208,16248.5,step
8203,16.4256,208,16248.5,fracture_detected
8204,16.4276,208,49433.2,step
8204,16.4276,208,49433.2,fracture_detected
8205,16.4296,208,98452.7,step
8205,16.4296,208,98452.7,fracture_detected
8206,16.4316,208,131850,step
8206,16.4316,208,131850,fracture_detected
8207,16.4336,208,91063.7,step
8207,16.4336,208,91063.7,fracture_detected
8208,16.4356,208,33278,step
8208,16.4356,208,33278,fracture_detected
8209,16.4375,208,107619,step
8209,16.4375,208,107619,fracture_detected
8210,16.4395,208,86.2803,step
8210,16.4395,208,86.2803,fracture_detected
8211,16.4415,208,115047,step
8211,16.4415,208,115047,fracture_detected
8212,16.4435,208,65850,step
8212,16.4435,208,65850,fracture_detected
8213,16.4455,208,41076.2,step
8213,16.4455,208,41076.2,fracture_detected
8214,16.4475,208,231634,step
8214,16.4475,208,231634,fracture_detected
8215,16.4495,208,90654.7,step
8215,16.4495,208,90654.7,fracture_detected
8216,16.4515,208,49345.5,step
8216,16.4515,208,49345.5,fracture_detected
8217,16.4535,208,231237,step
8217,16.4535,208,231237,fracture_detected
8218,16.4555,208,223461,step
8218,16.4555,208,223461,fracture_detected
8219,16.4574,208,49512.2,step
8219,16.4574,208,49512.2,fracture_detected
8220,16.4594,208,32481.7,step
8220,16.4594,208,32481.7,fracture_detected
8221,16.4614,208,66417,step
8221,16.4614,208,66417,fracture_detected
8222,16.4634,208,173462,step
8222,16.4634,208,173462,fracture_detected
8223,16.4654,208,49873.5,step
8223,16.4654,208,49873.5,fracture_detected
8224,16.4674,208,74708.2,step
8224,16.4674,208,74708.2,fracture_detected
8225,16.4694,208,66102.7,step
8225,16.4694,208,66102.7,fracture_detected
8226,16.4714,208,50262.8,step
8226,16.4714,208,50262.8,fracture_detected
8227,16.4734,208,115618,step
8227,16.4734,208,115618,fracture_detected
8228,16.4754,208,8527.25,step
8228,16.4754,208,8527.25,fracture_detected
8229,16.4773,208,140997,step
8229,16.4773,208,140997,fracture_detected
8230,16.4793,208,123937,step
8230,16.4793,208,123937,fracture_detected
8231,16.4813,208,16310.5,step
8231,16.4813,208,16310.5,fracture_detected
8232,16.4833,208,58225.7,step
8232,16.4833,208,58225.7,fracture_detected
8233,16.4853,208,33390,step
8233,16.4853,208,33390,fracture_detected
8234,16.4873,208,90865.7,step
8234,16.4873,208,90865.7,fracture_detected
8235,16.4893,208,83102.5,step
8235,16.4893,208,83102.5,fracture_detected
8236,16.4913,208,16312.5,step
8236,16.4913,208,16312.5,fracture_detected
8237,16.4933,208,74843.2,step
8237,16.4933,208,74843.2,fracture_detected
8238,16.4953,208,82615.5,step
8238,16.4953,208,82615.5,fracture_detected
8239,16.4972,208,8032.25,step
8239,16.4972,208,8032.25,fracture_detected
8240,16.4992,208,82646.5,step
8240,16.4992,208,82646.5,fracture_detected
8241,16.5012,208,49501.5,step
8241,16.5012,208,49501.5,fracture_detected
8242,16.5032,208,49993.5,step
8242,16.5032,208,49993.5,fracture_detected
8243,16.5052,208,57806.7,step
8243,16.5052,208,57806.7,fracture_detected
8244,16.5072,208,58298.7,step
8244,16.5072,208,58298.7,fracture_detected
8245,16.5092,208,24639.7,step
8245,16.5092,208,24639.7,fracture_detected
8246,16.5112,208,66613,step
8246,16.5112,208,66613,fracture_detected
8247,16.5132,208,124208,step
8247,16.5132,208,124208,fracture_detected
8248,16.5152,208,99343,step
8248,16.5152,208,99343,fracture_detected
8249,16.5172,208,141311,step
8249,16.5172,208,141311,fracture_detected
8250,16.5191,208,157946,step
8250,16.5191,208,157946,fracture_detected
8251,16.5211,208,25163.7,step
8251,16.5211,208,25163.7,fracture_detected
8252,16.5231,208,124271,step
8252,16.5231,208,124271,fracture_detected
